#,A,+,B,->,C,0.1,D,Al-B-Be-C-Cl-F-H-N-O-P-S-Si,RE (kcal mol-1),CCSD(T) error,ACCSD(T) error,MBPT(2) error,B2PLYP error,B2GPPLYP error,B2IPPLYP error,PWPB95 error,CAM-B3LYP error,wB97X error,CAM-QTP01,M06-2X error,M06 error,TPSSh error,O3LYP error,PW6B95 error,B3LYP error,PBE0 error,TPSS error,OLYP error,BLYP error,BP86 error,PBE error
4504,nh3,+,h2co,->,ch2nh2,+,oh,H5-N1-O1-C1,83.192,0.379098314,0.410972275,-5.559427909,1.544975444,1.8362533,0.613161232,0.707182477,-4.766970313,-3.833585026,5.434084835,-1.890642755,0.215450166,-5.924036784,0.519314343,-2.496449205,-4.164074945,-6.886105564,-3.7986649,0.845121217,-0.246601082,-1.617045476,-0.861086871
4505,nh3,+,h2co,->,h2o,+,ch2nh,H5-N1-O1-C1,0.261,-0.314980725,-0.429415093,-0.654284301,-1.445292921,-1.246027349,-1.319138284,-1.366363399,3.056760321,3.337046866,-2.820616936,1.566462603,3.924843558,4.02041401,2.633064761,2.736738098,3.08172913,2.512757019,4.325528129,3.559701282,3.544508252,2.996892015,2.97534619
4506,nh3,+,h2cn,->,ch3nh,+,nh,H5-N2-C1,84.042,1.951517169,2.127280664,-2.088974355,1.07321838,2.205924829,0.685747067,0.810346186,-3.662899943,-4.249338192,3.786798084,-3.098457331,-4.055029594,-9.87292623,1.246304525,-2.58122265,-3.513468916,-6.074264344,-7.950594161,-0.719794408,0.93198936,-0.544706399,0.790546279
4507,nh3,+,h2cn,->,nh2,+,ch2nh,H5-N2-C1,19.735,0.52633414,0.531920709,1.595715183,0.234471894,0.796892895,0.563689489,-0.01467801,0.642777935,0.736810022,-1.025709705,-0.044427355,0.149965893,-0.728508129,1.64687318,0.834975027,0.256935664,0.185310194,-0.583460638,0.890124555,0.810474107,0.867215729,1.091752367
4508,nh3,+,h2cn,->,nh,+,ch2nh2,H5-N2-C1,76.395,1.254000624,1.411013282,0.137611578,1.558779902,2.762802609,1.486005398,0.872749466,-3.620899925,-3.533450138,4.333575187,-3.035213619,-2.253144199,-7.676403952,-0.40955862,-2.171971846,-2.841729307,-5.761089234,-5.946663354,-0.683889397,1.133334686,-1.018914274,0.036658267
4509,nh3,+,t-hcoh,->,ch3nh,+,oh,H5-N1-C1-O1,38.658,0.686329042,0.753519733,-4.158156672,2.521909527,2.850626081,1.601250815,1.614753297,-5.204595478,-4.770354724,4.74201609,-1.319896651,-1.425026432,-10.06990457,0.160950753,-4.197382277,-5.869244014,-8.577190878,-8.039644744,-1.23820726,-1.990239552,-2.70506192,-2.286636687
4510,nh3,+,t-hcoh,->,methanol,+,nh,H5-N1-C1-O1,23.898,1.249340177,1.341629577,-0.371172681,1.04787712,2.005894113,0.756535619,0.544139918,-2.604430229,-2.188953726,2.632723453,-1.750580843,-1.075249838,-8.999461005,1.03719757,-2.412110666,-2.64319679,-5.239017074,-7.188634778,0.196563713,1.612259152,0.275026048,1.123362136
4511,nh3,+,t-hcoh,->,ch2nh2,+,oh,H5-N1-C1-O1,31.011,-0.011187502,0.037252351,-1.931570739,3.007471049,3.407503861,2.401509146,1.677156577,-5.16259546,-4.05446667,5.288793193,-1.256652938,0.376858963,-7.873382294,-1.494912392,-3.788131473,-5.197504405,-8.264015767,-6.035713936,-1.202302249,-1.788894226,-3.179269795,-3.040524698
4512,nh3,+,t-hcoh,->,h2o,+,ch2nh,H5-N1-C1-O1,-51.92,-0.70526654,-0.803135017,2.973572869,0.017202684,0.325223212,0.46920963,-0.396389299,2.661135174,3.116165222,-2.965908578,2.200452419,4.086252355,2.071068501,0.618838026,1.445055831,2.048299669,1.134846816,2.088479092,1.512277816,2.002215108,1.434667696,0.795908363
4513,nh3,+,c-hcoh,->,ch3nh,+,oh,H5-N1-C1-O1,33.828,0.54327409,0.624834171,-3.992875404,2.535397703,2.968129173,1.652343364,1.627931901,-5.667340133,-5.342942115,5.43914111,-1.651458426,-1.43447156,-10.15103831,0.084318458,-4.387317508,-5.98888651,-8.80706483,-7.933832724,-0.793392232,-1.699645284,-2.527234738,-2.074204843
4514,nh3,+,c-hcoh,->,methanol,+,nh,H5-N1-C1-O1,19.068,1.106285225,1.212944015,-0.205891412,1.061365296,2.123397205,0.807628168,0.557318522,-3.067174883,-2.761541116,3.329848473,-2.082142618,-1.084694966,-9.080594743,0.960565275,-2.602045897,-2.762839286,-5.468891026,-7.082822758,0.641378741,1.902853419,0.452853229,1.33579398
4515,nh3,+,c-hcoh,->,ch2nh2,+,oh,H5-N1-C1-O1,26.181,-0.154242455,-0.091433211,-1.76628947,3.020959225,3.525006953,2.452601695,1.690335181,-5.625340114,-4.62705406,5.985918213,-1.588214714,0.367413835,-7.954516031,-1.571544687,-3.978066704,-5.317146901,-8.49388972,-5.929901917,-0.757487221,-1.498299958,-3.001442613,-2.828092855
4516,nh3,+,c-hcoh,->,h2o,+,ch2nh,H5-N1-C1-O1,-56.75,-0.848321493,-0.931820579,3.138854137,0.03069086,0.442726304,0.52030218,-0.383210695,2.19839052,2.543577832,-2.268783558,1.868890644,4.076807226,1.989934763,0.542205731,1.2551206,1.928657173,0.904972863,2.194291112,1.957092844,2.292809376,1.612494877,1.008340207
4517,nh3,+,ketene,->,ch3nh,+,hco,H5-N1-C2-O1,77.429,1.262530116,1.399646283,-4.972255291,0.683318266,0.278387271,-0.33900594,-0.440492284,-4.761696075,-3.876091628,4.3939224,0.66752836,0.723539509,-8.600570117,1.671071274,-1.626550072,-4.475821034,-4.010671233,-8.014698123,-1.555978158,-3.379615826,-2.353146351,-1.033651679
4518,nh3,+,ketene,->,c2h4,+,hno,H5-N1-C2-O1,61.495,0.718144463,0.445764511,-5.571660727,-4.127726131,-4.830203805,-4.45532519,-2.889664331,2.733854105,1.550762423,-3.846117844,4.034982711,7.323254106,-0.983088227,5.354893504,3.201670942,2.138820867,3.720064289,-2.004660956,1.645575733,0.420066871,1.941208463,2.257055212
4519,nh3,+,ketene,->,methanol,+,hcn,H5-N1-C2-O1,4.561,0.488357991,0.421036415,0.330918147,-2.98800274,-2.418122037,-2.613417264,-3.18771764,3.992775307,4.357267587,-3.793614938,2.004816946,6.355706208,4.10982689,9.232210976,5.17295711,4.95169602,7.189122714,4.357660361,8.467283787,5.870151288,8.128990302,8.898014467
4520,nh3,+,ketene,->,methanol,+,hnc,H5-N1-C2-O1,19.776,0.873402497,0.872553562,-2.178397344,-3.140853039,-2.566190557,-3.102455081,-2.529252552,2.135644273,2.379739541,-1.146485552,-0.403379386,4.115643656,3.767159533,8.241329969,3.75196128,3.915802048,5.926669255,4.562412066,8.422445084,5.922405365,7.860857746,8.966127231
4521,nh3,+,ketene,->,nh,+,acetaldehyde,H5-N1-C2-O1,70.52,2.189021943,2.279557794,-5.215415159,-1.753044679,-0.870045917,-2.383067467,-1.826759616,-1.686628258,-2.366358648,2.042417856,0.250068074,1.014205522,-7.019545973,5.722169352,0.356368033,-0.91037685,-2.071136592,-4.996197277,3.12218029,3.775912521,3.812034895,5.298891032
4522,nh3,+,ketene,->,nh,+,oxirane,H5-N1-C2-O1,96.858,1.996488875,2.045452117,-4.362830742,-2.855068691,-1.550189044,-3.20074009,-0.182402001,-1.070605975,-3.47004946,2.629409402,-3.221377397,-0.709688803,-10.44093064,3.414902787,-1.520932359,0.777076558,-4.236740037,-8.401786023,2.179897271,6.32473307,2.937979378,3.761646417
4523,nh3,+,ketene,->,ch2nh2,+,hco,H5-N1-C2-O1,69.782,0.565013571,0.683378901,-2.745669358,1.168879788,0.83526505,0.461252391,-0.378089004,-4.719696057,-3.160203573,4.940699504,0.730772073,2.525424904,-6.404047839,0.01520813,-1.217299269,-3.804081425,-3.697496122,-6.010767315,-1.520073147,-3.1782705,-2.827354226,-1.787539691
4524,nh3,+,ketene,->,ch2nh,+,h2co,H5-N1-C2-O1,17.381,0.833195372,0.730487334,-2.697315978,-2.142382087,-2.280380381,-2.319802097,-1.728639152,1.092458184,1.192158964,-1.743890994,1.945141631,3.565458493,-0.879037107,4.501333492,1.914454842,0.883301675,3.186786187,-1.185209629,2.363893954,0.688540011,2.871930525,3.525606381
4525,nh3,+,ketene,->,ch2nh,+,t-hcoh,H5-N1-C2-O1,69.562,1.223481187,1.104207257,-6.325173148,-3.604877692,-3.851630942,-4.108150011,-2.698613251,1.48808333,1.413040608,-1.598599352,1.311151815,3.404049696,1.070308402,6.515560227,3.20613711,1.916731135,4.56469639,1.051839407,4.41131742,2.230833155,4.434154844,5.705044208
4526,nh3,+,ketene,->,ch2nh,+,c-hcoh,H5-N1-C2-O1,74.392,1.36653614,1.23289282,-6.490454417,-3.618365868,-3.969134034,-4.159242561,-2.711791855,1.950827985,1.985627999,-2.295724372,1.642713591,3.413494824,1.15144214,6.592192522,3.396072341,2.036373631,4.794570342,0.946027388,3.966502392,1.940238887,4.256327663,5.492612365
4527,nh3,+,formic,->,ch3nh,+,hoo,H5-N1-O2-C1,149.755,0.790623907,0.754115732,-14.47663568,1.534061808,-0.691022829,-0.650045855,1.669155784,-7.330877012,-7.419877352,5.114971279,-0.782640226,-0.556397058,-15.23551259,-2.715724023,-5.883204443,-9.295934888,-9.234381882,-15.7710238,-8.672217679,-10.71412244,-10.04401306,-8.981569625
4528,nh3,+,formic,->,methanol,+,hno,H5-N1-O2-C1,80.526,0.428043988,0.254067252,-4.343992335,-2.373368645,-3.334318326,-2.768621992,-0.940791382,1.519133228,0.127789315,-3.243957972,1.718409385,2.655744809,-3.179546365,3.307387326,0.985005049,0.269812744,1.602218965,-4.362792219,-0.956199374,-1.905931435,-0.701411732,-0.355266255
4529,nh3,+,formic,->,ch2nh2,+,hoo,H5-N1-O2-C1,142.108,0.093107362,0.03784835,-12.25004975,2.019623331,-0.134145049,0.150212477,1.731559064,-7.288876994,-6.703989298,5.661748383,-0.719396514,1.245488337,-13.03899031,-4.371587168,-5.473953639,-8.624195279,-8.921206772,-13.767093,-8.636312668,-10.51277711,-10.51822093,-9.735457637
4530,nh3,+,formic,->,ch2nh,+,hooh,H5-N1-O2-C1,91.387,0.307735278,0.02332217,-5.04278673,-1.799132123,-3.268396282,-2.41319496,-1.054637878,1.599875231,2.217081071,-3.938691618,2.206614422,5.427601945,-2.365657844,3.230796593,1.462542027,-0.568872629,2.046110751,-3.950468324,-0.662075371,-3.837685856,-1.859329167,-1.132578457
4531,nh3,+,hcnh,->,ch3nh,+,nh,H5-N2-C1,76.542,2.312755522,2.469849765,-5.509220418,-0.067934782,0.931461005,-0.971384364,0.239460246,-4.423213204,-5.547600713,4.652731772,-3.02215204,-4.981523204,-10.96431782,3.010772996,-2.944534001,-4.020388616,-6.410729661,-8.439321951,0.6073276,1.768791389,0.830006448,2.430254537
4532,nh3,+,hcnh,->,nh2,+,ch2nh,H5-N2-C1,12.235,0.887572494,0.874489809,-1.82453088,-0.906681267,-0.477570929,-1.093441942,-0.58556395,-0.117535325,-0.561452498,-0.159776017,0.031877936,-0.776527717,-1.819899718,3.411341651,0.471663676,-0.249984037,-0.151155123,-1.072188427,2.217246563,1.647276136,2.241928576,2.731460625
4533,nh3,+,hcnh,->,nh,+,ch2nh2,H5-N2-C1,68.895,1.615238978,1.753582383,-3.282634484,0.41762674,1.488338785,-0.171126033,0.301863526,-4.381213185,-4.831712658,5.199508876,-2.958908328,-3.179637809,-8.767795542,1.354909851,-2.535283198,-3.348649008,-6.097554551,-6.435391143,0.643232611,1.970136714,0.355798573,1.676366525
4534,nh3,+,glyoxal,->,c2h4,+,c-hono,H5-N1-C2-O2,56.805,0.252714203,-0.012258877,-3.262174577,-0.291906086,-2.027518196,-0.777542015,0.328694068,-0.847681733,-1.604961399,-0.636497648,0.554364197,1.18276367,-7.198985777,-5.379805707,-1.827226139,-2.547160383,-3.248224961,-9.861261496,-8.809698572,-7.706800303,-9.039252156,-9.56757775
4535,nh3,+,glyoxal,->,c2h4,+,t-hono,H5-N1-C2-O2,56.375,-0.023590608,-0.300833111,-3.53244144,-0.293455321,-2.185863036,-0.829175809,0.159008492,-0.486491991,-1.132172383,-1.374181252,1.253371625,1.458049501,-7.279625648,-5.106579028,-1.502211874,-2.554465737,-2.869480877,-10.16110995,-9.017801347,-8.175182473,-9.277495066,-9.67971448
4536,nh3,+,glyoxal,->,methanol,+,hocn,H5-N1-C2-O2,9.552,0.163997897,0.136360385,2.276229617,-0.241802188,0.234975727,0.068855401,0.316801092,1.088940154,1.709156798,-0.615784539,-3.582904672,-2.785430215,0.732364081,0.799077336,0.046404471,1.50650284,0.688264017,1.033770811,2.220204412,2.409079864,1.569250771,1.73845308
4537,nh3,+,glyoxal,->,methanol,+,hnco,H5-N1-C2-O2,-15.119,-0.235218734,-0.193003376,2.936832839,2.613150112,2.669455839,2.708565991,2.703686978,-2.410608277,-1.904059984,2.380984693,-4.202999486,-7.68575799,-4.29114303,-5.230414938,-3.870836434,-2.786309875,-4.073799247,-4.449798781,-3.884809442,-2.777935742,-4.209881662,-4.33856423
4538,nh3,+,glyoxal,->,methanol,+,hcno,H5-N1-C2-O2,54.647,-0.704186278,-0.888622824,4.527346481,3.787473525,2.654717911,3.91894894,3.495126483,-1.379893894,-0.183263201,-0.554573073,-3.438737532,-6.961480193,-7.922771715,-8.901476255,-4.458892295,-4.132103052,-5.280086007,-10.20023101,-9.766158105,-8.441583429,-10.4150802,-11.05040401
4539,nh3,+,glyoxal,->,methanol,+,honc,H5-N1-C2-O2,69.469,0.723663902,0.666337072,-1.42621788,-0.960786191,-1.247416775,-1.16348437,0.684835596,-0.229288762,0.069169636,0.505348265,-5.261322363,-2.781307673,-2.010552184,-0.386682251,-1.094380091,0.072834186,-0.399665827,-2.392261567,-0.456783874,-0.334061927,-1.24119582,-0.756037706
4540,nh3,+,glyoxal,->,nh,+,acetic,H5-N1-C2-O2,46.006,1.663502209,1.810393141,-2.746804468,-0.218735261,1.046591054,-0.616510663,-0.105787692,-3.485137003,-3.78724464,5.242195938,-3.919424849,-3.827804097,-7.206459827,0.299729775,-2.364119156,-1.802115145,-5.898781782,-4.747098868,1.46673315,3.763983302,0.836208943,1.776838344
4541,nh3,+,glyoxal,->,acetaldehyde,+,hno,H5-N1-C2-O2,49.365,0.510306056,0.415445576,-2.795975338,-1.364627028,-2.107562424,-1.635578025,0.014058781,-0.455747003,-2.1660726,-0.405227271,0.001984043,-0.094906907,-4.49726447,-1.009280894,-1.155938321,-1.049707068,-1.472872256,-5.556608552,-3.860733471,-3.007294826,-3.331365534,-3.626071256
4542,nh3,+,glyoxal,->,oxirane,+,hno,H5-N1-C2-O2,75.703,0.317772989,0.1813399,-1.943390921,-2.46665104,-2.787705551,-2.453250648,1.658416396,0.16027528,-3.269763411,0.181764276,-3.469461428,-1.818801232,-7.91864914,-3.316547459,-3.033238713,0.63774634,-3.6384757,-8.962197298,-4.80301649,-0.458474277,-4.20542105,-5.163315871
4543,nh3,+,glyoxal,->,ch2nh,+,formic,H5-N1-C2-O2,-8.221,0.36606149,0.327657365,0.067086327,0.204785724,0.251064991,0.164497042,0.627136446,-1.404598871,-0.703416384,1.830436947,-2.405922443,-1.43605738,-2.227324736,-2.486079775,-1.70328496,-1.135608617,-1.678275312,-2.334414426,-1.418833254,-1.034183606,-1.732807805,-1.741289689
4544,nh3,+,glyoxal,->,ch2nh,+,dioxirane,H5-N1-C2-O2,83.649,0.506699277,0.148311928,-2.224212728,-1.680768419,-2.725480908,-1.880210522,1.241331737,0.937271154,0.064143024,-2.177534284,-1.675545882,2.129625472,-9.130700888,-2.104584782,-2.149688067,-0.465782404,-1.895150512,-11.2373051,-4.805940031,-3.680024665,-5.511074929,-5.634851712
4545,nh3,+,hcof,->,ch3nh,+,of,H4-N1-C1-O1-F1,174.057,0.719668221,0.711929322,-14.68629733,0.922135071,-1.384791078,-1.385873227,1.223025269,-6.911167253,-7.153148082,4.311178384,-0.495016606,1.407638763,-16.16452619,-1.522469646,-5.411913941,-9.369302124,-9.227483433,-16.89368016,-8.30798513,-11.30776519,-10.37458103,-9.239436272
4546,nh3,+,hcof,->,ch2nh2,+,of,H4-N1-C1-O1-F1,166.41,0.022151677,-0.00433806,-12.45971139,1.407696593,-0.827913298,-0.585614896,1.285428549,-6.869167235,-6.437260028,4.857955488,-0.431772894,3.209524158,-13.96800392,-3.178332791,-5.002663137,-8.697562516,-8.914308322,-14.88974935,-8.272080119,-11.10641986,-10.8487889,-9.993324283
4547,nh3,+,hcof,->,ch2nh,+,hof,H4-N1-C1-O1-F1,103.667,0.089239036,-0.266920573,-6.4663282,-2.019107152,-3.849691975,-2.780920501,-1.091871046,1.645875785,2.126164388,-4.363833579,2.283187084,6.649964843,-3.318214716,2.7887193,1.337491144,-1.035531737,1.578259486,-5.273938657,-1.592383536,-5.136974052,-3.146617511,-2.593585708
4548,nh3,+,nh2cl,->,hcl,+,n2h4,H5-N2-Cl1,0.297,0.518998893,0.572201529,0.382763374,-0.05219556,0.293443963,-0.015096862,0.148614503,-1.381990675,-1.830200024,2.536757357,-0.298336558,-0.463997828,0.467133033,-0.794477756,-0.220517949,-0.013090998,-0.92313904,1.049509825,0.667847618,1.266765719,0.579034039,0.441545268
4549,nh3,+,hccf,->,ch3nh,+,cf,H4-N1-C2-F1,89.14,2.399378456,2.609221634,-8.798231595,1.37624085,0.788798827,-0.290733747,0.756064531,-7.841897918,-8.188377649,7.371184647,-0.684840217,-1.236094729,-12.98232463,0.247626153,-4.170700912,-7.62663928,-7.269562304,-11.96291495,-4.636752611,-5.542424105,-4.794552805,-2.641503054
4550,nh3,+,hccf,->,nh,+,c2h3f,H4-N1-C2-F1,39.502,1.93165368,2.01388906,-6.328166116,-0.12881155,0.28233188,-1.130555694,-0.27946334,-4.120158639,-3.947787648,3.933617372,-0.079396766,1.585841529,-11.10230553,1.740970788,-2.5906416,-4.277366716,-5.42810165,-9.47436421,-0.920119703,-0.226792072,-0.531347709,1.052158547
4551,nh3,+,hccf,->,ch2nh2,+,cf,H4-N1-C2-F1,81.493,1.701861911,1.892954252,-6.571645662,1.861802373,1.345676606,0.509524585,0.818467811,-7.7998979,-7.472489594,7.917961751,-0.621596505,0.565790667,-10.78580235,-1.408236992,-3.761450108,-6.954899671,-6.956387193,-9.95898414,-4.6008476,-5.341078779,-5.26876068,-3.395391065
4552,nh3,+,hcn,->,nh2,+,h2cn,H4-N2-C1,85.096,1.085781207,1.100368342,-10.71850761,1.364429841,0.293069602,-0.602554119,1.089088294,-7.47572906,-6.356018424,6.776801013,-0.723918438,-4.542049221,-12.37349688,-2.953206398,-5.187907452,-8.301265656,-9.533973896,-11.25289834,-5.485451477,-6.205624604,-6.684993381,-5.446178069
4553,nh3,+,hcn,->,nh2,+,hcnh,H4-N2-C1,92.596,0.724542853,0.757799241,-7.298261543,2.505583002,1.567533426,1.054577312,1.659974234,-6.7154158,-5.057755904,5.910867325,-0.800223728,-3.615555612,-11.28210529,-4.717674869,-4.8245961,-7.794345955,-9.19750858,-10.76417055,-6.812573485,-7.042426633,-8.059706227,-7.085886327
4554,nh3,+,hcn,->,nh,+,ch2nh,H4-N2-C1,88.899,1.984463374,2.02480042,-7.027263976,0.431002168,0.572385208,-0.738197129,1.033244306,-5.109122205,-5.133180704,4.82773904,-2.444245973,-4.026906351,-12.03897949,-1.679453179,-4.378930666,-5.678161675,-7.863443398,-10.49445573,-3.859402655,-2.027058981,-3.41980941,-2.069608122
4555,nh3,+,hnc,->,nh2,+,h2cn,H4-N2-C1,69.881,0.700736701,0.648851195,-8.209192116,1.51728014,0.441138122,-0.113516302,0.430623205,-5.618598027,-4.378490379,4.129671626,1.684277895,-2.301986669,-12.03082952,-1.962325391,-3.766911622,-7.265371683,-8.271520437,-11.45765005,-5.440612774,-6.257878681,-6.416860825,-5.514290834
4556,nh3,+,hnc,->,nh2,+,hcnh,H4-N2-C1,77.381,0.339498348,0.306282094,-4.788946053,2.658433301,1.715601946,1.543615129,1.001509145,-4.858284766,-3.080227858,3.263737938,1.607972604,-1.375493059,-10.93943793,-3.726793862,-3.40360027,-6.758451983,-7.93505512,-10.96892226,-6.767734782,-7.09468071,-7.791573671,-7.153999092
4557,nh3,+,hnc,->,nh,+,ch2nh,H4-N2-C1,73.684,1.599418868,1.573283273,-4.517948485,0.583852467,0.720453728,-0.249159311,0.374779218,-3.251991172,-3.155652659,2.180609653,-0.036049641,-1.786843798,-11.69631214,-0.688572172,-2.957934836,-4.642267702,-6.600989939,-10.69920744,-3.814563951,-2.079313058,-3.151676854,-2.137720887
4558,nh3,+,cch,->,nh2,+,ch2c,H4-N1-C2,21.656,1.092072896,1.179075337,-6.941887808,2.152866215,2.082312099,1.413139924,2.735485344,-5.833375929,-5.771321718,5.19889389,0.715437186,-2.654997504,-6.135766351,-0.120023683,-4.380397564,-6.338783098,-3.550628712,-5.619760465,-2.212462999,-5.141399091,-2.551924471,-1.362864839
4559,nh3,+,cch,->,nh2,+,c2h2,H4-N1-C2,-23.935,0.36282721,0.439018147,0.15475079,3.191100239,3.726229456,3.344488814,2.798568664,-3.676355724,-2.859562774,3.353238964,1.030450103,0.378234274,-4.051395496,-0.112385829,-2.898780662,-3.860588215,-2.172564831,-3.781111856,-0.374246019,-3.011355318,-1.291891241,-0.895268817
4560,nh3,+,cch,->,nh,+,ch2ch,H4-N1-C2,35.004,2.047152085,2.175606558,-5.1169663,3.233358417,3.712739918,2.331524376,3.194071902,-8.19748461,-7.782529442,7.890353885,-1.836052307,-3.471941537,-14.88550775,-3.050934587,-6.864949882,-8.5672792,-9.726655818,-13.39540009,-5.240390339,-4.898637521,-5.344367608,-3.960112176
4561,nh3,+,hco,->,nh2,+,h2co,H4-N1-O1-C1,20.191,0.623500257,0.533689637,-3.505278672,-0.819054301,-0.632158429,-1.159406081,-0.421956694,-0.17535254,-0.40392532,-0.401953336,-0.100516524,-1.728253482,-2.485910603,2.802813524,0.150805479,-0.777450188,-0.547337423,-1.879548278,1.574028882,0.821579574,1.415186506,1.973234393
4562,nh3,+,hco,->,nh2,+,t-hcoh,H4-N1-O1-C1,72.372,1.013786073,0.907409561,-7.133135842,-2.281549906,-2.203408989,-2.947753996,-1.391930794,0.220272607,-0.183043676,-0.256661695,-0.73450634,-1.889662279,-0.536565094,4.817040259,1.442487747,0.255979272,0.83057278,0.357500758,3.621452348,2.363872718,2.977410825,4.15267222
4563,nh3,+,hco,->,nh2,+,c-hcoh,H4-N1-O1-C1,77.202,1.156841026,1.036095123,-7.298417111,-2.295038082,-2.320912082,-2.998846545,-1.405109398,0.683017262,0.389543714,-0.953786714,-0.402944564,-1.88021715,-0.455431356,4.893672554,1.632422978,0.375621768,1.060446732,0.251688739,3.176637319,2.07327845,2.799583644,3.940240376
4564,nh3,+,hco,->,h2o,+,h2cn,H4-N1-O1-C1,0.717,-0.217814607,-0.427646165,-5.755278156,-2.498819116,-2.675078673,-3.042233855,-1.773642083,2.238629846,2.196311524,-2.196860567,1.510373435,2.046624183,2.263011536,3.789005105,2.05256855,2.047343278,1.780109402,3.029440488,4.243605608,3.555613719,3.544862792,3.856828216
4565,nh3,+,hco,->,h2o,+,hcnh,H4-N1-O1-C1,8.217,-0.579052961,-0.770215266,-2.335032094,-1.357665954,-1.400614849,-1.385102424,-1.202756143,2.998943107,3.494574044,-3.062794256,1.434068144,2.973117793,3.354403125,2.024536634,2.415879902,2.554262978,2.116574719,3.518168278,2.9164836,2.71881169,2.170149945,2.217119958
4566,nh3,+,hco,->,oh,+,ch2nh,H4-N1-O1-C1,30.791,0.647280114,0.458080708,-5.511074529,-1.766286431,-1.279392132,-2.167893257,-0.64336767,1.045183927,0.518777511,-1.250505662,-0.676273196,1.255483755,-0.399026052,5.005439706,0.635304905,0.523308155,-0.001823255,1.026892786,4.729088318,3.620209429,4.082239275,4.452059201
4567,nh3,+,co,->,nh2,+,hco,H3-N1-C1-O1,95.732,0.195469765,0.204002345,-3.00821299,3.880255746,2.861676733,2.764385794,2.096357995,-6.686031479,-4.525071866,5.174251265,0.152195742,-3.703325029,-12.43747681,-5.587004408,-4.947750716,-8.424341473,-9.219619271,-12.68947056,-8.328070264,-9.15730393,-9.628565023,-9.033363681
